,Date,Average USD,Primary Sales USD,Primary Sales,Secondary Sales USD,Secondary Sales,Sales USD,Number of Sales,Unique Buyers,Unique Sellers,Active Market Wallets
1425,2021-05-17,205.31,538054624.46,3834804,681758085.86,2106544,1219812710.32,5941348,293006,122723,318368.0
1426,2021-05-18,206.08,541137908.33,3839683,684934965.03,2109783,1226072873.37,5949466,293809,123267,319224.0
1427,2021-05-19,206.43,542928763.07,3843403,686495845.45,2112317,1229424608.52,5955720,294366,123749,319827.0
1428,2021-05-20,206.8,545427783.37,3849281,688136395.49,2115586,1233564178.86,5964867,295366,124334,321040.0
1429,2021-05-21,207.3,548445095.64,3854846,689932004.21,2118918,1238377099.84,5973764,296340,124801,322315.0
1430,2021-05-22,207.98,552956066.07,3864766,692401844.24,2123032,1245357910.31,5987798,298322,125275,324421.0
1431,2021-05-23,208.31,555641877.6,3874623,694385449.12,2126280,1250027326.73,6000903,301126,125705,326781.0
1432,2021-05-24,208.93,558279001.71,3880924,697542065.79,2129838,1255821067.5,6010762,302771,126260,328493.0
1433,2021-05-25,209.38,560739557.0,3887243,699960138.52,2133858,1260699695.52,6021101,304546,126697,330516.0
1434,2021-05-26,209.91,563578489.82,3892665,702337984.24,2137962,1265916474.06,6030627,305909,127335,331973.0
1435,2021-05-27,210.74,569077313.33,3900405,704356892.67,2142174,1273434206.01,6042579,307708,128046,334045.0
1436,2021-05-28,211.41,572853446.6,3907879,707100632.51,2146392,1279954079.11,6054271,309637,128688,336008.0
1437,2021-05-29,212.08,576634705.37,3915978,710117784.93,2151388,1286752490.31,6067366,311238,129443,337585.0
1438,2021-05-30,212.62,579039359.84,3924110,713898401.71,2156769,1292937761.55,6080879,313103,130309,339675.0
1439,2021-05-31,213.18,582306657.14,3935466,717501731.76,2161885,1299808388.89,6097351,314526,131194,341205.0
1440,2021-06-01,214.01,586426402.3,3947597,722373767.6,2167914,1308800169.9,6115511,316037,131829,342996.0
1441,2021-06-02,214.57,589025628.17,3954993,725963744.67,2173431,1314989372.83,6128424,317545,132536,344896.0
1442,2021-06-03,215.13,591766111.79,3962232,729279361.34,2178560,1321045473.13,6140792,318863,133240,346252.0
1443,2021-06-04,215.64,594978338.38,3970626,732314283.46,2184384,1327292621.84,6155010,320717,133908,348084.0
1444,2021-06-05,216.18,597897047.07,3979003,735742372.83,2190008,1333639419.91,6169011,322601,134595,349990.0
1445,2021-06-06,216.89,600944911.58,3987791,740129187.86,2195547,1341074099.44,6183338,324522,135348,352002.0
1446,2021-06-07,217.85,603493632.11,3995780,746570422.65,2201401,1350064054.76,6197181,325905,135828,353538.0
1447,2021-06-08,218.57,606544049.22,4005147,751314699.11,2207371,1357858748.33,6212518,327809,136424,355293.0
1448,2021-06-09,219.08,609670396.93,4015646,754884529.28,2213023,1364554926.21,6228669,329639,137091,357252.0
1449,2021-06-10,219.67,613048375.33,4027212,759016648.51,2218812,1372065023.84,6246024,332054,137945,359490.0
1450,2021-06-11,220.87,621589930.44,4044485,763398360.11,2226175,1384988290.55,6270660,334319,138720,361979.0
1451,2021-06-12,221.29,624503047.27,4054161,766642622.34,2232474,1391145669.61,6286635,336347,139309,364143.0
1452,2021-06-13,221.61,627023631.14,4063724,769633511.68,2238551,1396657142.82,6302275,338324,140160,366118.0
1453,2021-06-14,222.09,630912959.79,4075813,772716474.45,2244195,1403629434.24,6320008,340454,140724,368526.0
1454,2021-06-15,223.0,636706433.04,4095038,778664569.28,2251924,1415371002.32,6346962,342194,141643,370261.0
1455,2021-06-16,223.66,640319116.52,4107688,783811057.25,2259720,1424130173.77,6367408,344683,142482,372523.0
1456,2021-06-17,224.38,644618393.28,4121565,788704038.18,2266489,1433322431.47,6388054,346660,143334,374536.0
1457,2021-06-18,224.66,648467596.31,4144229,794001904.72,2276337,1442469501.03,6420566,349290,144416,377252.0
1458,2021-06-19,225.16,652791025.16,4168257,800553842.2,2286353,1453344867.37,6454610,351970,145482,379770.0
1459,2021-06-20,226.44,658710754.04,4193512,811511771.98,2299387,1470222526.01,6492899,354676,146601,382501.0
1460,2021-06-21,227.55,664073477.57,4216789,822149704.69,2314597,1486223182.25,6531386,358061,147957,385887.0
1461,2021-06-22,228.2,667902194.71,4229851,827919180.47,2325036,1495821375.18,6554887,360244,148742,388197.0
1462,2021-06-23,228.97,672399599.05,4242609,833682632.83,2334997,1506082231.87,6577606,362832,149586,390992.0
1463,2021-06-24,229.71,678016128.3,4260363,839405568.85,2345591,1517421697.16,6605954,365978,150693,394015.0
1464,2021-06-25,230.88,686526966.18,4283797,846600958.79,2356592,1533127924.96,6640389,369485,151694,397615.0
1465,2021-06-26,231.76,693258526.67,4303931,853471231.68,2369852,1546729758.36,6673783,372629,153015,401265.0
1466,2021-06-27,232.21,699659157.61,4336196,861382176.55,2386305,1561041334.16,6722501,376279,154577,405305.0
1467,2021-06-28,233.17,705924108.52,4355961,869680816.7,2401385,1575604925.21,6757346,379749,155978,408902.0
1468,2021-06-29,234.17,712524317.38,4375924,877907576.32,2415994,1590431893.7,6791918,383073,158116,412441.0
1469,2021-06-30,234.59,724240610.99,4428379,884909488.57,2430941,1609150099.56,6859320,387699,159776,417304.0
1470,2021-07-01,235.16,732855346.15,4463338,892280183.98,2447490,1625135530.13,6910828,391826,161677,421538.0
1471,2021-07-02,236.22,740855169.89,4482602,899828105.66,2462928,1640683275.55,6945530,395684,163222,426147.0
1472,2021-07-03,237.32,749720120.46,4503687,907447752.68,2479035,1657167873.14,6982722,399522,164889,429818.0
1473,2021-07-04,239.09,759518958.37,4523867,919027282.82,2496724,1678546241.2,7020591,403458,166700,434608.0
1474,2021-07-05,240.32,767045758.01,4541852,928246612.66,2512581,1695292370.67,7054433,408051,168637,439768.0
1475,2021-07-06,241.61,776974471.21,4575737,940213216.65,2531583,1717187687.86,7107320,413611,170438,445883.0
1476,2021-07-07,243.1,787347223.51,4609799,953607943.17,2551689,1740955166.68,7161488,421197,172554,452965.0
1477,2021-07-08,244.52,800073365.5,4652187,966886942.75,2573966,1766960308.25,7226153,429472,175004,461706.0
1478,2021-07-09,246.2,810509619.99,4679976,980837412.34,2596097,1791347032.33,7276073,435559,177028,467490.0
1479,2021-07-10,247.6,819061599.43,4709698,994823247.51,2616309,1813884846.94,7326007,441891,178752,474313.0
1480,2021-07-11,248.89,826834175.77,4738694,1008383431.31,2634850,1835217607.08,7373544,446947,180429,479396.0
1481,2021-07-12,250.16,831883558.02,4757918,1021119704.9,2649497,1853003262.92,7407415,451408,181606,484016.0
1482,2021-07-13,251.81,838149706.85,4778536,1036764194.89,2667237,1874913901.74,7445773,457758,183295,490589.0
1483,2021-07-14,252.86,845175764.01,4826050,1056037918.33,2692787,1901213682.33,7518837,464861,185637,497615.0
1484,2021-07-15,254.31,857970584.26,4922759,1089090528.28,2733589,1947061112.54,7656348,476800,188854,509918.0
1485,2021-07-16,254.87,867977501.3,5024611,1119155428.95,2771903,1987132930.25,7796514,486823,191220,520158.0
1486,2021-07-17,255.47,876826858.38,5112214,1146932772.23,2809505,2023759630.61,7921719,495674,193052,529425.0
1487,2021-07-18,255.73,883083628.81,5170096,1166157530.36,2843133,2049241159.17,8013229,502711,194789,536494.0
1488,2021-07-19,255.71,890170879.04,5243448,1187105611.05,2880236,2077276490.09,8123684,511210,197060,545218.0
1489,2021-07-20,255.28,895929733.25,5313805,1206991773.06,2923783,2102921506.32,8237588,520366,199080,554036.0
1490,2021-07-21,255.33,900825583.21,5368586,1226906706.41,2964560,2127732289.62,8333146,527600,201128,561268.0
1491,2021-07-22,255.21,905297033.55,5427199,1245855857.67,3001727,2151152891.22,8428926,536392,203406,570207.0
1492,2021-07-23,256.03,912072528.37,5492315,1277147001.2,3058365,2189219529.57,8550680,545640,207584,579525.0
1493,2021-07-24,256.88,916717726.04,5549076,1305847773.35,3102954,2222565499.39,8652030,552606,210966,586812.0
1494,2021-07-25,257.57,920309846.54,5618993,1338679034.14,3151361,2258988880.68,8770354,562341,214239,597046.0
1495,2021-07-26,258.85,923818828.92,5678019,1371222555.08,3188348,2295041384.0,8866367,568485,216048,603278.0
1496,2021-07-27,259.74,926321603.42,5723918,1398261064.69,3225624,2324582668.11,8949542,575458,217647,610030.0
1497,2021-07-28,260.32,929983574.84,5790411,1428975058.74,3271305,2358958633.57,9061716,584270,219953,619542.0
1498,2021-07-29,261.55,933697207.33,5864471,1469969424.19,3325707,2403666631.51,9190178,595849,221844,630968.0
1499,2021-07-30,265.22,938755205.79,5942001,1533107561.01,3378057,2471862766.8,9320058,604331,224146,639619.0
1500,2021-07-31,271.44,948566152.05,6021936,1617361016.99,3431227,2565927169.04,9453163,613720,226978,650234.0
1501,2021-08-01,278.39,961085400.0,6096708,1705954457.38,3483556,2667039857.38,9580264,622730,229989,659624.0
1502,2021-08-02,280.13,967254604.58,6175991,1753899498.36,3537862,2721154102.94,9713853,632877,232568,670675.0
1503,2021-08-03,283.5,975192231.41,6260280,1823579859.5,3611969,2798772090.91,9872249,645154,236914,682814.0
1504,2021-08-04,290.23,984171153.22,6335411,1923481799.02,3682934,2907652952.24,10018345,654364,240511,692917.0
1505,2021-08-05,296.14,992320387.46,6430670,2025185109.83,3758766,3017505497.29,10189436,666714,244400,705509.0
1506,2021-08-06,304.03,1005093901.78,6539517,2150664941.26,3840157,3155758843.04,10379674,681627,249025,720295.0
1507,2021-08-07,307.51,1020596266.82,6659582,2228924936.72,3907474,3249521203.54,10567056,693046,252379,731754.0
1508,2021-08-08,311.74,1037456575.29,6780247,2319387541.72,3987770,3356844117.0,10768017,705546,256450,744459.0
1509,2021-08-09,315.76,1060061045.37,6910186,2409666722.66,4078281,3469727768.03,10988467,718265,261385,758204.0
1510,2021-08-10,319.41,1072561255.18,7009708,2497750277.14,4167961,3570311532.32,11177669,729536,267398,770020.0
1511,2021-08-11,322.44,1086799264.98,7117852,2579307003.18,4252059,3666106268.16,11369911,741842,273282,783851.0
1512,2021-08-12,324.15,1094973879.11,7226210,2652463857.12,4334634,3747437736.23,11560844,756393,279055,799039.0
1513,2021-08-13,325.99,1104788427.08,7332646,2724450247.76,4413995,3829238674.84,11746641,765023,284017,807818.0
1514,2021-08-14,328.65,1113060723.73,7427758,2805977367.57,4496871,3919038091.3,11924629,775997,289405,819051.0
1515,2021-08-15,330.36,1126896717.57,7545519,2879028722.8,4580385,4005925440.38,12125904,788233,294527,831645.0
1516,2021-08-16,331.32,1135207537.78,7640476,2944396654.81,4672819,4079604192.59,12313295,799802,300313,844229.0
1517,2021-08-17,331.94,1145692441.45,7731364,3000431790.43,4759302,4146124231.89,12490666,812387,306327,857783.0
1518,2021-08-18,333.36,1158961681.89,7814490,3059065978.27,4838632,4218027660.17,12653122,824342,312312,870525.0
1519,2021-08-19,333.64,1167009352.01,7900460,3109409012.37,4916815,4276418364.38,12817275,835628,317862,882556.0
1520,2021-08-20,337.61,1181152576.83,7983183,3200359311.17,4994738,4381511888.01,12977921,847718,323478,895470.0
1521,2021-08-21,343.31,1193737745.99,8072306,3319926924.68,5075305,4513664670.67,13147611,859886,329286,908526.0
1522,2021-08-22,349.1,1202188569.16,8140761,3439268915.27,5154738,4641457484.43,13295499,870113,335559,920034.0
1523,2021-08-23,365.65,1230461704.42,8207372,3682152698.56,5227842,4912614402.98,13435214,878708,340789,929231.0
1524,2021-08-24,377.09,1244960545.01,8278965,3879130766.58,5309611,5124091311.59,13588576,891130,346530,941246.0
1525,2021-08-25,384.75,1269236964.87,8353187,4018322155.61,5389502,5287559120.48,13742689,900718,352413,952150.0
1526,2021-08-26,390.67,1284718313.47,8453436,4155578325.55,5472279,5440296639.03,13925715,912844,356787,964099.0
1527,2021-08-27,400.94,1322479383.43,8574503,4342594485.28,5555112,5665073868.71,14129615,927145,361821,980202.0
1528,2021-08-28,421.16,1364976533.02,8655739,4659634567.13,5649054,6024611100.16,14304793,938265,367155,992816.0
1529,2021-08-29,444.57,1480275136.69,8733373,4955901585.64,5743913,6436176722.33,14477286,949530,372994,1004970.0
1530,2021-08-30,456.76,1508900922.0,8799513,5176961611.75,5838052,6685862533.75,14637565,962048,379194,1018782.0
1531,2021-08-31,463.12,1532521875.06,8890140,5329648184.09,5927266,6862170059.15,14817406,972784,384393,1029664.0
1532,2021-09-01,469.64,1559294369.16,8962395,5470447769.49,6006006,7029742138.65,14968401,982451,388925,1039461.0
1533,2021-09-02,476.1,1586033199.41,9016632,5603290167.82,6083756,7189323367.22,15100388,991892,393300,1049844.0
1534,2021-09-03,481.55,1618795214.99,9078076,5717381546.64,6156291,7336176761.62,15234367,1001007,398537,1059077.0
1535,2021-09-04,485.06,1641856179.6,9141247,5818576272.76,6239173,7460432452.36,15380420,1014050,404463,1072779.0
1536,2021-09-05,487.23,1662379324.45,9218224,5908207929.8,6319788,7570587254.25,15538012,1025447,411140,1084254.0
1537,2021-09-06,488.39,1675692055.17,9292330,5988607271.45,6400619,7664299326.62,15692949,1038408,417337,1096981.0
1538,2021-09-07,488.45,1684712321.11,9358762,6049666621.68,6475890,7734378942.78,15834652,1047974,422775,1106796.0
1539,2021-09-08,487.68,1692011393.88,9434213,6101601005.93,6546736,7793612399.81,15980949,1059776,426951,1119331.0
1540,2021-09-09,486.9,1699576667.72,9506555,6151428330.76,6617764,7851004998.48,16124319,1069103,433378,1131068.0
1541,2021-09-10,486.07,1707113270.96,9573840,6198717396.06,6690898,7905830667.02,16264738,1079541,439358,1142444.0
1542,2021-09-11,484.69,1712529476.02,9647609,6240654002.4,6761100,7953183478.42,16408709,1091811,444370,1155444.0
1543,2021-09-12,483.21,1719751144.83,9720853,6274393103.99,6823110,7994144248.81,16543963,1100842,449116,1165141.0
1544,2021-09-13,483.73,1731399791.38,9780880,6330953515.54,6886090,8062353306.92,16666970,1108726,452389,1173623.0
1545,2021-09-14,483.27,1736841166.4,9839772,6377030269.97,6949587,8113871436.38,16789359,1117295,457482,1182996.0
1546,2021-09-15,483.21,1747665673.15,9914517,6434908464.95,7019135,8182574138.1,16933652,1128885,461782,1195499.0
1547,2021-09-16,485.69,1761459020.8,9980489,6529785162.01,7090568,8291244182.82,17071057,1139342,466435,1205736.0
1548,2021-09-17,485.03,1771079207.95,10046065,6573716703.87,7158576,8344795911.82,17204641,1148557,471721,1215904.0
1549,2021-09-18,484.31,1774516885.14,10106940,6622210085.98,7230596,8396726971.11,17337536,1157923,476393,1226949.0
1550,2021-09-19,483.83,1780866836.67,10161809,6666647975.34,7297805,8447514812.01,17459614,1165648,482455,1235633.0
1551,2021-09-20,482.87,1785873760.23,10220605,6705777040.21,7365326,8491650800.44,17585931,1173112,487016,1243767.0
1552,2021-09-21,482.4,1795605174.47,10283244,6751728594.65,7435025,8547333769.12,17718269,1180981,493053,1252813.0
1553,2021-09-22,481.34,1799154267.35,10338627,6788858385.98,7503343,8588012653.32,17841970,1191096,497236,1263155.0
1554,2021-09-23,481.9,1817492189.72,10391075,6855848698.5,7607108,8673340888.21,17998183,1205875,505082,1280270.0
1555,2021-09-24,480.47,1828706695.0,10512413,6919719310.93,7695797,8748426005.93,18208210,1221395,512637,1297433.0
1556,2021-09-25,482.27,1840604526.95,10547901,6969005780.8,7719242,8809610307.74,18267143,1229143,516023,1304487.0
1557,2021-09-26,484.68,1857503063.87,10580028,7026900005.71,7750480,8884403069.58,18330508,1233720,518825,1309130.0
1558,2021-09-27,488.74,1888261296.11,10617900,7104829555.15,7782647,8993090851.25,18400547,1238358,521036,1314145.0
1559,2021-09-28,492.8,1915501883.68,10640572,7176949854.08,7810125,9092451737.76,18450697,1241813,522901,1317953.0
1560,2021-09-29,495.07,1925172261.95,10666676,7235679991.98,7837465,9160852253.93,18504141,1246986,525938,1322651.0
1561,2021-09-30,829.68,1630417012.63,5334659,5721240756.95,3526174,7351657769.58,8860833,533556,225989,568259.0
1562,2021-10-01,835.13,1647108597.72,5358100,5791289267.18,3548824,7438397864.9,8906924,536627,227372,571228.0
1563,2021-10-02,839.85,1658705366.24,5378786,5858387571.92,3571757,7517092938.16,8950543,539073,228700,573905.0
1564,2021-10-03,845.8,1677490559.51,5399423,5933138236.47,3598742,7610628795.98,8998165,542034,231074,
1565,2021-10-04,852.15,1702411936.13,5442890,6035925238.78,3638027,7738337174.9,9080917,545374,233683,580431.0
1566,2021-10-05,859.25,1717621620.77,5464527,6130666691.17,3669403,7848288311.94,9133930,548753,235539,583809.0
1567,2021-10-06,865.13,1729648875.06,5468416,6197496250.74,3694546,7927145125.8,9162962,551231,237382,586552.0
1568,2021-10-07,870.48,1745027408.01,5497944,6274517695.7,3714870,8019545103.71,9212814,556084,239005,591420.0
1569,2021-10-08,875.25,1762260637.56,5540494,6361548113.86,3741168,8123808751.42,9281662,561609,240824,597027.0
1570,2021-10-09,878.23,1771304904.46,5554294,6410912388.52,3762413,8182217292.98,9316707,565218,242232,600499.0
1571,2021-10-10,880.6,1778945469.78,5573802,6459612514.97,3781773,8238557984.76,9355575,568780,243459,604565.0
1572,2021-10-11,883.72,1792194717.01,5583191,6498472050.63,3798311,8290666767.64,9381502,570996,244603,606835.0
1573,2021-10-12,887.01,1801223450.93,5594720,6544653390.21,3814242,8345876841.14,9408962,573347,245470,609729.0
1574,2021-10-13,892.18,1807979034.06,5601525,6604040505.55,3827129,8412019539.62,9428654,575457,246359,611904.0
1575,2021-10-14,895.18,1815851912.63,5613149,6645048183.44,3838475,8460900096.08,9451624,578998,247245,615689.0
1576,2021-10-15,899.8,1828096347.24,5622061,6693736477.51,3848763,8521832824.74,9470824,581451,248259,618286.0
1577,2021-10-16,903.18,1834924922.06,5626154,6733910798.02,3861218,8568835720.08,9487372,584385,249382,621807.0
1578,2021-10-17,906.92,1842949792.47,5634009,6778427289.6,3872177,8621377082.08,9506186,586154,250479,623724.0
1579,2021-10-18,905.73,1900615824.41,5707781,6779330652.88,3875587,8679946477.28,9583368,615932,262117,653853.0
1580,2021-10-19,901.84,1933552686.03,5799828,6854991220.48,3945272,8788543906.51,9745100,627830,266632,665931.0
1581,2021-10-20,901.0,1960085110.12,5863856,6918379815.04,3990166,8878464925.15,9854022,635885,269710,674793.0
1582,2021-10-21,901.93,1972497551.05,5889879,6959912351.28,4013743,8932409902.33,9903622,641437,272142,680815.0
1583,2021-10-22,903.62,1982367993.89,5912370,7005241063.72,4033855,8987609057.61,9946225,646669,274682,686898.0
1584,2021-10-23,903.15,2015882148.03,5994051,7077296280.43,4074263,9093178428.46,10068314,655752,278272,696457.0
1585,2021-10-24,899.98,2040052037.89,6063771,7126763162.48,4121851,9166815200.37,10185622,664621,281689,706195.0
1586,2021-10-25,901.39,2048723970.77,6082659,7168668671.84,4143102,9217392642.61,10225761,669387,283924,711392.0
1587,2021-10-26,902.78,2059173820.22,6098329,7200735851.79,4158797,9259909672.02,10257126,673829,285556,716292.0
1588,2021-10-27,901.03,2102600211.17,6191938,7265554654.06,4205174,9368154865.23,10397112,685971,288367,728534.0
1589,2021-10-28,902.23,2111105316.2,6207391,7296611390.09,4219818,9407716706.29,10427209,689366,289133,732465.0
1590,2021-10-29,903.93,2119365709.32,6221412,7330719641.62,4232987,9450085350.93,10454399,693855,290329,737240.0
1591,2021-10-30,912.16,2187520697.85,6270686,7397191332.39,4237007,9584712030.24,10507693,704868,292597,748347.0
1592,2021-10-31,913.82,2206910058.16,6306451,7444143011.72,4254714,9651053069.89,10561165,709580,294720,753316.0
1593,2021-11-01,916.01,2212992568.03,6318557,7473599273.15,4256254,9686591841.18,10574811,710724,295426,754633.0
1594,2021-11-02,917.97,2243569854.8,6365554,7525635296.27,4276645,9769205151.07,10642199,720913,296549,763565.0
1595,2021-11-03,919.99,2250383913.39,6387576,7561920567.44,4278088,9812304480.83,10665664,724709,297361,767183.0
1596,2021-11-04,923.25,2256300938.62,6392713,7602876193.92,4286059,9859177132.54,10678772,726709,298417,769282.0
1597,2021-11-05,925.07,2262586068.29,6398169,7627515701.21,4293078,9890101769.5,10691247,728811,298987,771260.0
1598,2021-11-06,920.35,2283173973.02,6472314,7665383789.7,4337221,9948557762.72,10809535,736081,300968,778634.0
1599,2021-11-07,922.34,2301401965.06,6496920,7709564089.57,4356962,10010966054.63,10853882,739450,302238,782281.0
1600,2021-11-08,924.39,2330080749.46,6541355,7757952282.39,4371791,10088033031.85,10913146,745122,303070,788567.0
1601,2021-11-09,924.84,2343989690.15,6573511,7796018418.3,4390514,10140008108.45,10964025,751296,304304,794987.0
1602,2021-11-10,925.41,2362482363.25,6625405,7857413360.62,4418206,10219895723.86,11043611,757511,305521,801081.0
1603,2021-11-11,927.46,2367323417.48,6633215,7888135726.02,4424365,10255459143.49,11057580,761288,306097,804395.0
1604,2021-11-12,930.26,2373287377.43,6639372,7924207744.12,4430059,10297495121.55,11069431,764034,306505,806542.0
1605,2021-11-13,935.23,2410795202.88,6706901,8032280122.82,4459412,10443075325.7,11166313,777376,308119,819909.0
1606,2021-11-14,941.12,2437197401.61,6741042,8128325030.46,4485491,10565522432.07,11226533,783485,309518,825744.0
1607,2021-11-15,2966.35,37383278243.66,10002645,9293850995.69,5732903,46677129239.35,15735548,1009355,363059,1067546.0
1608,2021-11-16,948.3,2484495735.27,6836313,8313555452.07,4550462,10798051187.34,11386775,802291,314578,845864.0
1609,2021-11-17,949.89,2508152524.1,6889412,8407796620.73,4602366,10915949144.83,11491778,815035,320046,859095.0
1610,2021-11-18,950.68,2534035400.2,6946771,8484174026.54,4643095,11018209426.74,11589866,825583,325083,870934.0
1611,2021-11-19,951.66,2550392748.28,6982585,8545417214.34,4676898,11095809962.61,11659483,835431,328113,880869.0
1612,2021-11-20,950.79,2580782195.51,7056442,8613140790.39,4716854,11193922985.9,11773296,850066,331730,896006.0
1613,2021-11-21,952.49,2597345772.1,7095413,8686834629.35,4751559,11284180401.45,11846972,859366,335001,905375.0
1614,2021-11-22,953.44,2621532457.73,7147833,8767189761.59,4796995,11388722219.32,11944828,873247,339175,920205.0
1615,2021-11-23,947.43,2642765763.07,7241869,8822896033.51,4860024,11465661796.58,12101893,896877,346284,945174.0
1616,2021-11-24,940.26,2663974427.4,7394788,8923428621.21,4928863,11587403048.61,12323651,917053,351376,963602.0
1617,2021-11-25,935.71,2675657664.42,7486770,8979780505.92,4969416,11655438170.34,12456186,928313,353070,975796.0
1618,2021-11-26,932.64,2684064022.6,7548276,9025479988.17,5007026,11709544010.77,12555302,938018,355182,985643.0
1619,2021-11-27,926.78,2693016514.58,7637550,9073731099.49,5058851,11766747614.08,12696401,948204,357856,995849.0
1620,2021-11-28,921.92,2699548031.86,7712705,9127374840.86,5115819,11826922872.72,12828524,959733,360642,1007794.0
1621,2021-11-29,916.62,2717690823.84,7813343,9200772968.73,5189255,11918463792.57,13002598,974980,364942,1023208.0
1622,2021-11-30,913.48,2727228677.43,7877199,9262228310.0,5247867,11989456987.42,13125066,985214,370329,1033806.0
1623,2021-12-01,906.9,2735024069.49,7986244,9334412563.18,5322139,12069436632.68,13308383,1001025,375099,1050148.0
1624,2021-12-02,903.88,2743842465.16,8055516,9393764274.05,5372797,12137606739.21,13428313,1010625,377769,1059942.0
1625,2021-12-03,902.76,2750773305.32,8108963,9454879873.35,5411384,12205653178.67,13520347,1017252,380367,1067234.0
1626,2021-12-04,897.65,2756803373.11,8199039,9521024676.79,5478667,12277828049.9,13677706,1029445,383050,1079316.0
1627,2021-12-05,879.88,2772154170.79,8463971,9641822071.69,5644790,12413976242.48,14108761,1060099,390900,1110941.0
1628,2021-12-06,863.68,2782174052.79,8712018,9779725365.64,5832599,12561899418.43,14544617,1090756,399467,1142992.0
1629,2021-12-07,840.56,2788876594.53,9070349,9920202300.55,6049431,12709078895.08,15119780,1129820,409861,1183163.0
1630,2021-12-08,833.19,2794383697.79,9186646,9995942718.51,6164430,12790326416.3,15351076,1149161,419504,1203243.0
1631,2021-12-09,836.65,2807665779.82,9192331,10046643215.28,6171712,12854308995.1,15364043,1152091,420079,1206221.0
1632,2021-12-10,822.44,2815841382.45,9427518,10149088857.62,6336522,12964930240.07,15764040,1180881,431981,1234468.0
1633,2021-12-11,808.92,2820268988.1,9629576,10233560693.78,6507820,13053829681.89,16137396,1205811,443440,1258923.0
1634,2021-12-12,793.8,2824821491.95,9850784,10325238690.63,6715232,13150060182.58,16566016,1236346,458895,1291448.0
1635,2021-12-13,779.72,2832661630.75,10075427,10425295262.77,6928043,13257956893.52,17003470,1270644,474794,1328175.0
1636,2021-12-14,766.64,2838014247.82,10294926,10521314122.74,7130969,13359328370.56,17425895,1295802,488145,1353896.0
1637,2021-12-15,760.34,2921539685.42,10513225,10643855229.99,7327885,13565394915.41,17841110,1322302,499414,1382354.0
1638,2021-12-16,751.34,2930359263.73,10669734,10718423623.44,7496093,13648782887.18,18165827,1345294,509544,1408097.0
1639,2021-12-17,742.99,2936333390.99,10802152,10789469401.87,7671577,13725802792.86,18473729,1368968,520580,1433344.0
1640,2021-12-18,733.91,2941320231.55,10948731,10851859062.36,7845298,13793179293.91,18794029,1394048,533232,1458625.0
1641,2021-12-19,724.13,2946792872.77,11121021,10914285695.59,8020657,13861078568.37,19141678,1418346,545061,1486612.0
1642,2021-12-20,714.16,2955131726.57,11309209,10980034524.37,8203490,13935166250.93,19512699,1445629,560071,1516275.0
1643,2021-12-21,704.68,2960629669.0,11486749,11046151587.83,8389912,14006781256.83,19876661,1470228,571702,1543020.0
1644,2021-12-22,696.37,2965458258.13,11648645,11110135490.44,8564135,14075593748.57,20212780,1493411,584366,1569416.0
1645,2021-12-23,688.77,2969053958.98,11797513,11173034615.06,8734786,14142088574.04,20532299,1513671,596801,1591231.0
1646,2021-12-24,681.2,2974337438.44,11953483,11261707754.89,8945018,14236045193.33,20898501,1539848,613198,1620609.0
1647,2021-12-25,673.35,2978846559.1,12139857,11325478886.45,9103573,14304325445.55,21243430,1560962,623781,1645312.0
1648,2021-12-26,667.39,2985361080.51,12301329,11408121616.05,9265572,14393482696.57,21566901,1585704,635471,1674830.0
1649,2021-12-27,574.08,2998881902.19,14304665,12331914077.3,12400253,15330795979.49,26704918,1967163,940407,2127740.0
1650,2021-12-28,575.38,3002652335.68,14308119,12368475020.0,12406838,15371127355.68,26714957,1967763,940746,2128373.0
1651,2021-12-29,576.87,3010476855.27,14312094,12406932205.33,12414056,15417409060.59,26726150,1969933,941518,2131050.0
1652,2021-12-30,578.38,3014736487.74,14315421,12450449399.11,12423484,15465185886.86,26738905,1971579,942971,2132288.0
1653,2021-12-31,580.47,3019643266.63,14319317,12511002701.46,12436006,15530645968.08,26755323,1972814,943803,2134272.0
1654,2022-01-01,576.53,3026026596.46,14496128,12691652478.08,12766204,15717679074.54,27262332,2011045,973605,2180490.0
1655,2022-01-02,580.39,3035466155.5,14500373,12796976051.64,12778616,15832442207.14,27278989,2013506,975518,2184150.0
1656,2022-01-03,581.73,3045943276.87,14541159,12907970625.89,12883726,15953913902.76,27424885,2027063,986653,2199821.0
1657,2022-01-04,582.48,3054785384.36,14591387,13000817954.47,12972789,16055603338.82,27564176,2041191,996163,2216314.0
1658,2022-01-05,580.55,3072901103.92,14736862,13128820532.71,13170586,16201721636.63,27907448,2077288,1015139,2253985.0
1659,2022-01-06,578.38,3079018844.18,14847351,13228114543.74,13346954,16307133387.92,28194305,2102501,1037265,2286581.0
1660,2022-01-07,577.51,3084005439.18,14915751,13303117372.62,13459606,16387122811.8,28375357,2115191,1049517,2304768.0
1661,2022-01-08,758.59,2012588776.2,7663151,10782502425.68,9203799,12795091201.88,16866950,1683190,905710,1884842.0
1662,2022-01-09,581.73,3163217588.78,15251835,13790134313.6,13891126,16953351902.38,29142961,2190535,1093652,2389221.0
1663,2022-01-10,583.73,3202314996.55,15354234,13937367025.49,14008210,17139682022.04,29362444,2210139,1102050,2409278.0
